PI,A_1,A_2,transmittance,cte,strength,tg,SaScore,reward
None,470,654,0.0,0.0,0.0,0.0,0.0,0.0
None,"110,396","425,656",0.0,0.0,0.0,0.0,0.0,0.0
None,284,294,0.0,0.0,0.0,0.0,0.0,0.0
None,534,164,0.0,0.0,0.0,0.0,0.0,0.0
None,492,633,0.0,0.0,0.0,0.0,0.0,0.0
None,"12,422","154,200",0.0,0.0,0.0,0.0,0.0,0.0
None,"111,77","399,509",0.0,0.0,0.0,0.0,0.0,0.0
None,456,712,0.0,0.0,0.0,0.0,0.0,0.0
None,537,415,0.0,0.0,0.0,0.0,0.0,0.0
None,266,135,0.0,0.0,0.0,0.0,0.0,0.0
None,97,433,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=O)C2C3CC(C2C1=O)C1C(=O)N(c2ccc(C(C)(C)C)cc2)C(=O)C31,572,49,80.65,27.06,105.93,414.72,4.46,0.4264
None,244,441,0.0,0.0,0.0,0.0,0.0,0.0
None,501,977,0.0,0.0,0.0,0.0,0.0,0.0
None,242,308,0.0,0.0,0.0,0.0,0.0,0.0
None,360,451,0.0,0.0,0.0,0.0,0.0,0.0
None,395,515,0.0,0.0,0.0,0.0,0.0,0.0
None,387,560,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(-c2ccc3c(c2)C(=O)N(C)C3=O)ccc2c1C(=O)N(c1ccc3c(C)c4ccccc4cc3c1)C2=O,"314,335,113","464,281,208",2.84,22.26,178.5,347.94,2.73,0.0188
None,106,913,0.0,0.0,0.0,0.0,0.0,0.0
None,308,657,0.0,0.0,0.0,0.0,0.0,0.0
None,505,570,0.0,0.0,0.0,0.0,0.0,0.0
None,106,728,0.0,0.0,0.0,0.0,0.0,0.0
None,335,818,0.0,0.0,0.0,0.0,0.0,0.0
None,147,698,0.0,0.0,0.0,0.0,0.0,0.0
None,427,685,0.0,0.0,0.0,0.0,0.0,0.0
None,"98,389","345,126",0.0,0.0,0.0,0.0,0.0,0.0
None,25,879,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2CCC(N3C(=O)C4=CCC=C(c5ccc6c(c5)C(=O)N(C)C6=O)C=C4C3=O)C(C)C2)cc1,514,640,72.99,54.91,91.79,310.45,4.12,0.3165
None,50,3,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)c2c(C)cccc2c1,1,181,4.52,25.35,172.1,333.28,2.56,0.0297
None,379,407,0.0,0.0,0.0,0.0,0.0,0.0
None,239,925,0.0,0.0,0.0,0.0,0.0,0.0
None,210,681,0.0,0.0,0.0,0.0,0.0,0.0
None,234,305,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1)[nH]c1cc(N3C(=O)CC(C4CC(=O)N(C)C4=O)C3=O)ccc12,"103,543","525,80",57.84,29.42,139.54,382.21,3.28,0.3492
None,464,920,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C(=Nc2ccccc2)c2ccc(N3C(=O)C4C5(F)C(=O)N(C)C(=O)C5C4(F)C3=O)cc2)cc1,374,869,78.49,46.55,95.41,324.4,4.18,0.3593
Cc1ccc2c(c1)C1c3ccccc3C2c2cc(N3C(=O)C4C5C(=O)N(C)C(=O)C5C4C3=O)ccc21,544,1001,78.76,25.59,85.62,443.89,4.84,0.4013
None,532,458,0.0,0.0,0.0,0.0,0.0,0.0
None,482,438,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC2(C)C3C(=O)N(C)C(=O)C3C1C1C(=O)N(c3ccc(-c4c(C)c(C)c(C)c(C)c4C)cc3)C(=O)C12,376,816,81.43,9.96,97.37,458.12,5.06,0.447
Cc1cccc2c1ccc1c(N3C(=O)C4=C(c5ccc6c(c5)C(=O)N(C)C6=O)C=CCC4C3=O)cccc12,516,221,13.95,41.27,102.72,353.93,3.42,0.0749
None,451,368,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2ccc3cc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc4ccc(c1)c2c34,562,611,43.39,41.81,106.5,357.67,2.83,0.2508
None,524,504,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c3cccc4c(N5C(=O)C6CC(C7CC(=O)N(C)C7=O)c7ccccc7C6C5=O)ccc(c5cccc1c25)c43,564,613,81.36,46.11,113.76,375.27,4.03,0.4048
None,319,889,0.0,0.0,0.0,0.0,0.0,0.0
CCc1ccc(N2C(=O)c3ccc(-c4c5c(=O)oc(=O)c5cc5c(=O)n(C)c(=O)c45)cc3C2=O)cc1,173,10,0.32,31.75,131.75,379.01,2.8,0.002
None,369,333,0.0,0.0,0.0,0.0,0.0,0.0
None,139,103,0.0,0.0,0.0,0.0,0.0,0.0
None,6,116,0.0,0.0,0.0,0.0,0.0,0.0
None,369,463,0.0,0.0,0.0,0.0,0.0,0.0
None,"306,501","752,590",0.0,0.0,0.0,0.0,0.0,0.0
None,319,281,0.0,0.0,0.0,0.0,0.0,0.0
None,"339,227","19,74",0.0,0.0,0.0,0.0,0.0,0.0
None,551,872,0.0,0.0,0.0,0.0,0.0,0.0
None,"515,241","317,500",0.0,0.0,0.0,0.0,0.0,0.0
None,"333,514","845,416",0.0,0.0,0.0,0.0,0.0,0.0
None,62,379,0.0,0.0,0.0,0.0,0.0,0.0
None,559,296,0.0,0.0,0.0,0.0,0.0,0.0
None,78,182,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(OC2=CC(N3C(=O)C4C5CC(C4C3=O)C3C4CC(C6C(=O)N(C)C(=O)C46)C53)=CCC2)cc1,353,416,80.25,52.35,90.25,370.24,5.84,0.3247
Cc1cc2cccc(N3C(=O)c4ccc(C5=CC6C(=O)N(C)C(=O)C6C=C5)cc4C3=O)c2cc1C,521,149,76.86,26.02,126.72,374.38,3.61,0.4468
Cc1ccc2c(c1)nnc1cc(N3C(=O)C4C5CCC(C6C(=O)N(C)C(=O)C56)C4C3=O)ccc12,496,517,76.01,19.59,118.21,453.05,4.77,0.4163
None,"565,16,395","603,1002,846",0.0,0.0,0.0,0.0,0.0,0.0
None,212,370,0.0,0.0,0.0,0.0,0.0,0.0
None,"35,573,270","808,123,356",0.0,0.0,0.0,0.0,0.0,0.0
None,"19,559","6,511",0.0,0.0,0.0,0.0,0.0,0.0
None,215,457,0.0,0.0,0.0,0.0,0.0,0.0
None,17,877,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2c(cc1C)Nc1cc(N3C(=O)c4ccc(C(C5=CC=C6C(=O)N(C)C(=O)C6(C)C5)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)cc1C2,316,862,74.67,56.92,97.0,322.56,4.27,0.318
None,0,681,0.0,0.0,0.0,0.0,0.0,0.0
None,415,547,0.0,0.0,0.0,0.0,0.0,0.0
None,"134,196","457,507",0.0,0.0,0.0,0.0,0.0,0.0
None,56,52,0.0,0.0,0.0,0.0,0.0,0.0
None,507,17,0.0,0.0,0.0,0.0,0.0,0.0
None,216,782,0.0,0.0,0.0,0.0,0.0,0.0
None,"176,423","808,99",0.0,0.0,0.0,0.0,0.0,0.0
None,452,127,0.0,0.0,0.0,0.0,0.0,0.0
None,66,592,0.0,0.0,0.0,0.0,0.0,0.0
None,207,58,0.0,0.0,0.0,0.0,0.0,0.0
None,231,912,0.0,0.0,0.0,0.0,0.0,0.0
None,162,243,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2=CCC(F)(N3C(=O)C4C5CC6C(=O)N(C)C(=O)C6CC5C4C3=O)C=C2)cc1,"208,426","959,588",79.79,44.0,98.45,353.06,4.74,0.3508
None,52,137,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(F)c(N3C(=O)C4(F)C5C(=O)N(C)C(=O)C5C4(F)C3=O)ccc2c1,373,451,75.95,14.79,125.18,412.12,4.26,0.4409
None,264,557,0.0,0.0,0.0,0.0,0.0,0.0
None,466,694,0.0,0.0,0.0,0.0,0.0,0.0
None,492,161,0.0,0.0,0.0,0.0,0.0,0.0
None,229,864,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(OC5=CC=C6C(=O)N(C)C(=O)C6(C)C5)cc4C3=O)cc2)s1,9,526,68.03,53.69,94.01,254.72,3.59,0.3067
None,534,296,0.0,0.0,0.0,0.0,0.0,0.0
None,"450,148","806,800",0.0,0.0,0.0,0.0,0.0,0.0
None,391,540,0.0,0.0,0.0,0.0,0.0,0.0
None,524,294,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cc3c(cc2c1)C(c1ccccc1)c1cc2cc(N4C(=O)c5ccc(-c6c7c(=O)oc(=O)c7c(C)c7c(=O)n(C)c(=O)c67)cc5C4=O)ccc2cc1O3,502,430,4.84,37.08,93.34,376.2,4.02,0.0248
None,193,53,0.0,0.0,0.0,0.0,0.0,0.0
None,123,969,0.0,0.0,0.0,0.0,0.0,0.0
None,501,341,0.0,0.0,0.0,0.0,0.0,0.0
None,497,76,0.0,0.0,0.0,0.0,0.0,0.0
None,533,964,0.0,0.0,0.0,0.0,0.0,0.0
None,"45,236","598,695",0.0,0.0,0.0,0.0,0.0,0.0
None,"14,153","976,425",0.0,0.0,0.0,0.0,0.0,0.0
None,545,776,0.0,0.0,0.0,0.0,0.0,0.0
None,272,142,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1)[nH]c1cc(N3C(=O)c4ccc(-c5cc6c7c(ccc8c9c(-c%10cc%11c(=O)oc(=O)c%11c%11c(C)cc%12c(=O)n(C)c(=O)c%12c%10%11)cc%10c%11c(ccc(c5c78)c%119)C(=O)OC%10=O)C(=O)OC6=O)cc4C3=O)ccc12,"424,182","525,406",0.0,11.76,98.29,303.91,4.44,0.0
None,"103,412","411,687",0.0,0.0,0.0,0.0,0.0,0.0
None,538,74,0.0,0.0,0.0,0.0,0.0,0.0
None,20,70,0.0,0.0,0.0,0.0,0.0,0.0
None,"249,129","708,14",0.0,0.0,0.0,0.0,0.0,0.0
None,544,337,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2ccc3c(c2)C(=O)N(C)C3=O)c(-c2c(C)c(C)c3c(c2C)C(=O)N(c2c(C)cc4c(C)cccc4c2C)C3=O)c1,"114,330","455,163",70.98,22.05,121.33,458.0,3.15,0.4634
None,335,792,0.0,0.0,0.0,0.0,0.0,0.0
None,"277,226","24,678",0.0,0.0,0.0,0.0,0.0,0.0
None,488,880,0.0,0.0,0.0,0.0,0.0,0.0
None,"120,178","711,564",0.0,0.0,0.0,0.0,0.0,0.0
None,492,682,0.0,0.0,0.0,0.0,0.0,0.0
None,461,120,0.0,0.0,0.0,0.0,0.0,0.0
None,215,306,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(N2C(=O)C34CCCCC35C(=O)N(C)C(=O)C53CCCCC34C2=O)ccc(F)c1F,"407,371","5,108",84.1,42.63,90.81,382.79,5.61,0.3651
C=Cc1cc(-c2ccc3c(c2)C(=O)N(C)C3=O)cc2c1C(=O)N(c1cccc3ccc4cc(C)ccc4c13)C2=O,"479,542","907,215",0.75,35.61,193.57,340.49,2.89,0.0047
None,195,900,0.0,0.0,0.0,0.0,0.0,0.0
None,"58,337","764,265",0.0,0.0,0.0,0.0,0.0,0.0
None,422,524,0.0,0.0,0.0,0.0,0.0,0.0
None,280,650,0.0,0.0,0.0,0.0,0.0,0.0
None,175,6,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(c3ccc(N4C(=O)C5C6(F)C(=O)N(C)C(=O)C6C5(F)C4=O)cc3)CCCc3ccccc32)cc1,"374,85","627,795",79.91,51.46,90.96,353.67,4.47,0.3483
None,499,461,0.0,0.0,0.0,0.0,0.0,0.0
None,185,207,0.0,0.0,0.0,0.0,0.0,0.0
None,488,706,0.0,0.0,0.0,0.0,0.0,0.0
None,496,135,0.0,0.0,0.0,0.0,0.0,0.0
None,163,426,0.0,0.0,0.0,0.0,0.0,0.0
None,"341,148","27,178",0.0,0.0,0.0,0.0,0.0,0.0
None,253,640,0.0,0.0,0.0,0.0,0.0,0.0
None,"341,184","519,31",0.0,0.0,0.0,0.0,0.0,0.0
None,"121,328","838,42",0.0,0.0,0.0,0.0,0.0,0.0
None,435,244,0.0,0.0,0.0,0.0,0.0,0.0
None,388,129,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(c3cccc(N4C(=O)c5cc6c(cc5C4=O)CC4C(=O)N(C)C(=O)C4C6)c3)C3CC4CC(C3)CC2C4)cc1,"467,245","884,95",81.34,50.67,91.91,434.89,4.94,0.3574
None,"14,203","474,899",0.0,0.0,0.0,0.0,0.0,0.0
None,134,373,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc2c1ccc1cccc(N3C(=O)C4C5C(=O)N(C)C(=O)C5C4(F)C3=O)c12,"372,310,570,530","672,623,598,209",76.67,38.21,130.45,422.63,3.97,0.42
None,445,657,0.0,0.0,0.0,0.0,0.0,0.0
None,"79,298","653,588",0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(F)c(F)c2c(F)c3c(F)c(-n4c(=O)c5c6cc(-c7ccc8c(c7)C(=O)OC8=O)cc7c8c(=O)n(C)c(=O)c8c8cc(C(F)(F)C(F)(F)C(F)(F)F)cc(c5c4=O)c8c76)c(F)cc3cc2c1F,"176,540","619,762",11.55,22.87,99.03,438.36,4.47,0.0629
None,245,744,0.0,0.0,0.0,0.0,0.0,0.0
None,425,491,0.0,0.0,0.0,0.0,0.0,0.0
None,"479,347","331,404",0.0,0.0,0.0,0.0,0.0,0.0
None,180,905,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C(=Nc2ccccc2)c2ccc(N3C(=O)C4C(C)(C3=O)C3C(=O)N(C)C(=O)C34F)cc2)cc1,"365,320","754,869",76.88,46.72,95.53,316.52,4.08,0.3544
None,"411,360","949,139",0.0,0.0,0.0,0.0,0.0,0.0
None,89,103,0.0,0.0,0.0,0.0,0.0,0.0
None,"79,268","581,19",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2ccc3ccc(N4C(=O)C5OC6C(=O)N(C)C(=O)C6C5C4=O)c4ccc1c2c34,"471,139,475","730,62,632",77.63,9.22,125.59,444.24,3.95,0.4876
None,155,662,0.0,0.0,0.0,0.0,0.0,0.0
None,77,797,0.0,0.0,0.0,0.0,0.0,0.0
None,336,369,0.0,0.0,0.0,0.0,0.0,0.0
None,157,444,0.0,0.0,0.0,0.0,0.0,0.0
None,10,280,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(N2C(=O)c3ccc(C4(c5ccc6c(c5)C(=O)N(C)C6=O)c5ccccc5C5CCCCC54)cc3C2=O)c2ccccc2c1C,152,202,79.13,43.7,120.68,391.85,4.09,0.4031
Cc1ccc2ccc3c4c2c1CC=C4CC=C3N1C(=O)CC(C2CC(=O)N(C)C2=O)C1=O,"450,543","577,310",74.01,51.43,97.19,311.36,4.07,0.3319
CC1CCC(c2ccc(N3C(=O)C4C=CC(Oc5ccc6c(c5)C(=O)N(C)C6=O)=CC4C3=O)cc2)CC1C,8,640,74.28,45.82,87.39,303.26,4.21,0.3309
None,503,89,0.0,0.0,0.0,0.0,0.0,0.0
None,43,614,0.0,0.0,0.0,0.0,0.0,0.0
None,53,89,0.0,0.0,0.0,0.0,0.0,0.0
None,290,733,0.0,0.0,0.0,0.0,0.0,0.0
None,"341,71","922,938",0.0,0.0,0.0,0.0,0.0,0.0
None,548,401,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(S(=O)(=O)c2ccc(N3C(=O)C4CCC5C(=O)N(C)C(=O)C5C4C3=O)cc2C)cc1,356,831,77.53,47.31,89.47,354.09,3.66,0.3874
None,"156,511","625,498",0.0,0.0,0.0,0.0,0.0,0.0
None,266,136,0.0,0.0,0.0,0.0,0.0,0.0
None,471,646,0.0,0.0,0.0,0.0,0.0,0.0
None,507,607,0.0,0.0,0.0,0.0,0.0,0.0
None,66,389,0.0,0.0,0.0,0.0,0.0,0.0
None,"437,490","345,781",0.0,0.0,0.0,0.0,0.0,0.0
None,257,790,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2c3ccccc3cc3c(N4C(=O)C5=CC=C(Oc6ccc7c(c6)C(=O)N(C)C7=O)CC5C4=O)cccc23)cc1,96,426,20.43,44.82,97.83,336.58,3.56,0.1041
None,65,688,0.0,0.0,0.0,0.0,0.0,0.0
None,456,110,0.0,0.0,0.0,0.0,0.0,0.0
None,500,719,0.0,0.0,0.0,0.0,0.0,0.0
None,51,301,0.0,0.0,0.0,0.0,0.0,0.0
None,77,484,0.0,0.0,0.0,0.0,0.0,0.0
None,181,515,0.0,0.0,0.0,0.0,0.0,0.0
None,415,914,0.0,0.0,0.0,0.0,0.0,0.0
None,427,171,0.0,0.0,0.0,0.0,0.0,0.0
None,"515,287","944,558",0.0,0.0,0.0,0.0,0.0,0.0
None,537,959,0.0,0.0,0.0,0.0,0.0,0.0
None,"102,475","509,499",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C(c2ccc3ccc4ccc(N5C(=O)C6CC7CC8C(=O)N(C)C(=O)C8C7CC6C5=O)c5ccc2c3c45)(C(F)(F)F)C(CC(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,"351,402","956,445",84.59,59.41,91.96,344.99,5.35,0.3194
None,149,834,0.0,0.0,0.0,0.0,0.0,0.0
None,231,325,0.0,0.0,0.0,0.0,0.0,0.0
None,178,372,0.0,0.0,0.0,0.0,0.0,0.0
None,146,295,0.0,0.0,0.0,0.0,0.0,0.0
None,"341,504","885,501",0.0,0.0,0.0,0.0,0.0,0.0
None,481,630,0.0,0.0,0.0,0.0,0.0,0.0
None,"535,462","525,514",0.0,0.0,0.0,0.0,0.0,0.0
None,"437,262","682,725",0.0,0.0,0.0,0.0,0.0,0.0
None,"325,14","661,366",0.0,0.0,0.0,0.0,0.0,0.0
None,"142,444","266,674",0.0,0.0,0.0,0.0,0.0,0.0
None,"40,154,534","935,110,353",0.0,0.0,0.0,0.0,0.0,0.0
None,423,222,0.0,0.0,0.0,0.0,0.0,0.0
None,298,802,0.0,0.0,0.0,0.0,0.0,0.0
None,267,182,0.0,0.0,0.0,0.0,0.0,0.0
C=Cc1ccc2c(c1)C(c1ccc3c(c1)C(=O)N(C)C3=O)(c1ccc3c(c1)C(=O)N(c1ccc(C)c4c(C)ccc(C)c14)C3=O)c1cc(C=C)ccc1-2,"467,150","115,873",11.15,58.66,116.35,353.75,3.4,0.0558
None,489,354,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1)-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5C4C3=O)c3cccc-2c13,"566,500","709,645",78.74,35.14,125.77,438.41,3.7,0.4549
None,"28,528","929,6",0.0,0.0,0.0,0.0,0.0,0.0
None,77,456,0.0,0.0,0.0,0.0,0.0,0.0
None,"366,423","695,176",0.0,0.0,0.0,0.0,0.0,0.0
None,253,346,0.0,0.0,0.0,0.0,0.0,0.0
None,291,413,0.0,0.0,0.0,0.0,0.0,0.0
CC1C=CC=C(Oc2ccc(N3C(=O)c4ccc(OC5=CC=C6C(=O)N(C)C(=O)C6C5)cc4C3=O)cc2)C=C1,96,289,78.03,53.78,88.41,263.26,4.2,0.3205
None,"474,509","810,513",0.0,0.0,0.0,0.0,0.0,0.0
None,285,298,0.0,0.0,0.0,0.0,0.0,0.0
None,"107,82,464","980,557,977",0.0,0.0,0.0,0.0,0.0,0.0
None,480,838,0.0,0.0,0.0,0.0,0.0,0.0
None,"485,172","533,180",0.0,0.0,0.0,0.0,0.0,0.0
None,"193,386","666,259",0.0,0.0,0.0,0.0,0.0,0.0
None,442,980,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2c3ccccc3cc3c(N4C(=O)C5C(C4=O)C4C6CC(C7C8CC(C67)C6C7C(=O)N(C)C(=O)C7C86)C54)cccc23)cc1,409,426,82.5,39.45,97.29,485.9,6.11,0.4012
None,457,820,0.0,0.0,0.0,0.0,0.0,0.0
None,489,751,0.0,0.0,0.0,0.0,0.0,0.0
None,398,977,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(ccc3cccc(N4C(=O)C5C=CC(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)=CC5C4=O)c32)c1,294,215,82.17,48.24,101.75,360.67,4.13,0.3897
None,"515,112","556,556",0.0,0.0,0.0,0.0,0.0,0.0
None,476,918,0.0,0.0,0.0,0.0,0.0,0.0
None,168,632,0.0,0.0,0.0,0.0,0.0,0.0
None,"134,471","677,697",0.0,0.0,0.0,0.0,0.0,0.0
None,10,573,0.0,0.0,0.0,0.0,0.0,0.0
None,519,642,0.0,0.0,0.0,0.0,0.0,0.0
None,311,326,0.0,0.0,0.0,0.0,0.0,0.0
None,439,263,0.0,0.0,0.0,0.0,0.0,0.0
None,140,703,0.0,0.0,0.0,0.0,0.0,0.0
None,"124,399","280,568",0.0,0.0,0.0,0.0,0.0,0.0
None,"311,553","556,448",0.0,0.0,0.0,0.0,0.0,0.0
None,"151,187","948,296",0.0,0.0,0.0,0.0,0.0,0.0
None,"82,389","481,470",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2CCC(N3C(=O)c4c(F)cc(-c5ccc6c(c5)C(=O)N(C)C6=O)c(F)c4C3=O)CC2)cc1,327,520,42.08,47.4,127.16,420.6,2.82,0.2522
None,399,356,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2c(c1)C(C)(C)CC2(C)c1ccc(N2C(=O)C3C4C=CC(C5C(=O)N(C)C(=O)C45)C3C2=O)cc1,575,899,81.72,34.47,106.11,372.84,5.11,0.3739
None,492,177,0.0,0.0,0.0,0.0,0.0,0.0
None,"41,407,42","771,600,376",0.0,0.0,0.0,0.0,0.0,0.0
None,304,292,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)c2ccc3c(N4C(=O)c5ccc(CC(C)Cc6c7c(cc8ccccc68)C(=O)N(C)C7=O)cc5C4=O)cc(C)c4ccc1c2c43,"304,161","599,805",54.94,38.04,101.8,418.34,3.7,0.303
None,"115,402","767,346",0.0,0.0,0.0,0.0,0.0,0.0
None,489,407,0.0,0.0,0.0,0.0,0.0,0.0
None,"71,342","717,583",0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC(C)(c2ccc(-n3c(=O)c4c5ccccc5c5c(ccc6c7c(=O)n(C)c(=O)c7c7ccccc7c65)c4c3=O)cc2)CC=C1,"117,283","279,412",11.28,35.8,166.19,411.58,3.77,0.0653
None,480,915,0.0,0.0,0.0,0.0,0.0,0.0
None,77,391,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(C)C=C(N3C(=O)C4C5C(=O)N(C)C(=O)C5(C)C4(C)C3=O)C=CC2)cc1,370,279,77.29,38.87,121.75,329.64,4.7,0.3527
None,419,799,0.0,0.0,0.0,0.0,0.0,0.0
None,307,149,0.0,0.0,0.0,0.0,0.0,0.0
None,148,16,0.0,0.0,0.0,0.0,0.0,0.0
None,554,480,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)c2ccc(N3C(=O)C4C5C=CC(c6cc7c(cc65)C(=O)N(C)C7=O)C4C3=O)cc2c1,"217,536,38,182","785,584,679,146",77.03,20.5,110.67,440.68,4.68,0.4183
None,57,768,0.0,0.0,0.0,0.0,0.0,0.0
None,271,491,0.0,0.0,0.0,0.0,0.0,0.0
None,"202,314","781,965",0.0,0.0,0.0,0.0,0.0,0.0
None,540,983,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc2cccc(C(F)(c3ccc(N4C(=O)c5ccc(-c6ccc7cc(-c8c9c(=O)oc(=O)c9c(C)c9c(=O)n(C)c(=O)c89)ccc7c6)cc5C4=O)cc3)C(F)(F)CF)c12,"121,502","957,90",20.12,33.22,111.21,381.04,4.27,0.1036
Cc1ccc2nc(-c3ccc(N4C(=O)C5=CC(Oc6ccc7c(c6)C(=O)N(C)C7=O)=CCC5(C)C4=O)cc3)[nH]c2c1,5,997,47.44,43.47,124.64,331.8,3.62,0.2462
Cc1ccc(-c2csc(N3C(=O)C4C=c5cc6c(cc5=CC4C3=O)C(=O)N(C)C6=O)n2)cc1,551,810,74.41,30.96,92.46,368.25,3.82,0.3996
None,"450,279","925,837",0.0,0.0,0.0,0.0,0.0,0.0
None,"337,419","537,804",0.0,0.0,0.0,0.0,0.0,0.0
None,252,452,0.0,0.0,0.0,0.0,0.0,0.0
None,524,163,0.0,0.0,0.0,0.0,0.0,0.0
None,569,57,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(F)c(F)c(S(=O)(=O)c2c(F)c(F)c(N3C(=O)C4C=CC(C5(c6ccc7c(c6)C(=O)N(C)C7=O)c6ccccc6-c6ccccc65)=CC4C3=O)c(F)c2F)c(F)c1F,47,793,84.79,35.5,82.47,399.67,4.7,0.4027
None,488,158,0.0,0.0,0.0,0.0,0.0,0.0
None,"165,455","478,820",0.0,0.0,0.0,0.0,0.0,0.0
None,114,480,0.0,0.0,0.0,0.0,0.0,0.0
None,569,873,0.0,0.0,0.0,0.0,0.0,0.0
None,568,103,0.0,0.0,0.0,0.0,0.0,0.0
None,421,997,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CC2Nc3cc(N4C(=O)c5ccc(C(=O)C6=CC=C7C(=O)N(C)C(=O)C7C6)cc5C4=O)ccc3C(=O)C2C=C1,336,660,74.23,21.9,90.9,365.48,4.54,0.3784
None,345,728,0.0,0.0,0.0,0.0,0.0,0.0
None,517,143,0.0,0.0,0.0,0.0,0.0,0.0
C=Cc1cc(-n2c(=O)c3c4c(=O)oc(=O)c4c4c5c(=O)oc(=O)c5c5c(=O)n(C)c(=O)c5c4c3c2=O)cc2c(C=C)cc(C)cc12,"384,348","964,126",0.08,22.28,199.42,408.74,3.76,0.0005
None,"526,456","168,664",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C2(C)C(=O)Nc3cc(N4C(=O)C5OC6C(=O)N(C)C(=O)C6C5C4=O)ccc32)cc1,"133,471","802,361",76.66,12.3,102.41,433.58,4.28,0.4474
None,328,547,0.0,0.0,0.0,0.0,0.0,0.0
None,"326,496","397,909",0.0,0.0,0.0,0.0,0.0,0.0
None,"282,62","117,221",0.0,0.0,0.0,0.0,0.0,0.0
None,242,184,0.0,0.0,0.0,0.0,0.0,0.0
None,"130,391","751,745",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(OC2=CC=C(N3C(=O)c4ccc(C5(c6ccc7c(c6)C(=O)N(C)C7=O)c6ccccc6C6CCCCC65)cc4C3=O)CC2)cc1,152,272,75.8,49.32,100.65,314.02,4.35,0.3318
None,545,241,0.0,0.0,0.0,0.0,0.0,0.0
None,"117,352,529,534","573,422,935,913",0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2nc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3nc2c1,562,668,63.43,41.48,106.85,383.57,2.75,0.3772
None,"28,269","414,822",0.0,0.0,0.0,0.0,0.0,0.0
None,183,294,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc2cc3ccc(N4C(=O)CC(c5ccc6c(c5)C(=O)N(C)C6=O)C4=O)cc3nc2c1,69,905,17.16,24.12,101.05,361.53,3.04,0.1042
None,486,66,0.0,0.0,0.0,0.0,0.0,0.0
None,"207,67","243,606",0.0,0.0,0.0,0.0,0.0,0.0
None,488,311,0.0,0.0,0.0,0.0,0.0,0.0
